id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
11544,Lilo & Stitch,2002-06-21,80000000,145771527,Released,There's one in every family.,85,1.6726E+01,en,https://movies.disney.com/lilo-stitch,false,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and 'ohana, the Hawaiian tradition of family.",English,United States of America,"Walt Disney Pictures,Walt Disney Animation Studios","Animation,Family"
2133,The Perfect Storm,2000-06-26,120000000,325756637,Released,The storm is coming.,130,1.3956E+01,en,,false,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",English,United States of America,"Baltimore Spring Creek Productions,Radiant Productions,Warner Bros. Pictures",Drama
11850,Invasion of the Body Snatchers,1978-12-19,3500000,24946533,Released,From deep space... the seed is planted... terror grows,116,9.848E+00,en,,false,"The first remake of the paranoid infiltration classic moves the setting for the invasion, from a small town to the city of San Francisco and starts as Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted ""replacement"", realises that he and his friends must escape or suffer the same fate. But who can he trust to help him and who has already been snatched?","English,Český",United States of America,"Solofilm,United Artists","Horror,Mystery,Science Fiction,Thriller"
11686,Love and Death,1975-06-10,3000000,20173742,Released,,85,7.686E+00,en,,false,"Set in 19th-century Russia, Allen is a cowardly serf drafted into the Napoleonic war, who would rather write poetry and obsess over his beautiful but pretentious cousin. Allen's cowardice serves him well when he hides in a cannon and is shot into a tent of French soldiers, making him a national hero. A hilarious parody of Russian literature, Love and Death is a must-see for fans of Allen's films.",English,United States of America,United Artists,"History,Comedy"
873,The Color Purple,1985-12-18,15000000,146292009,Released,It's about life. It's about love. It's about us.,154,1.2227E+01,en,,false,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing ""Mister"" Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa. Based on the novel by Alice Walker.",English,United States of America,"Amblin Entertainment,The Guber-Peters Company,Warner Bros. Pictures",Drama
400535,Sicario: Day of the Soldado,2018-06-27,35000000,75836683,Released,No rules this time,123,2.4441E+01,en,https://www.soldado.movie/,false,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,"English,Español",United States of America,"Black Label Media,Thunder Road,Orange Corp","Action,Crime,Drama,Thriller"
260346,Taken 3,2014-12-16,48000000,325771424,Released,It Ends Here,109,2.5662E+01,en,http://www.taken3movie.com/,false,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",English,"France,United States of America","EuropaCorp,M6 Films,Grive Productions,Ciné+,M6,TSG Entertainment,Taken 3,20th Century Fox,Canal+","Thriller,Action"
1824,50 First Dates,2004-02-13,75000000,196482882,Released,Imagine having to win over the girl of your dreams... every friggin' day.,99,1.6586E+01,en,,false,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",English,United States of America,"Happy Madison Productions,Anonymous Content,Flower Films,Columbia Pictures","Comedy,Romance"
11212,Baby's Day Out,1994-07-01,50000000,16671505,Released,No Bib. No Crib. No Problem.,99,1.3547E+01,en,,false,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.","Español,English",United States of America,20th Century Fox,"Adventure,Comedy,Family,Crime"
9267,And Now for Something Completely Different,1971-09-28,100000,7000,Released,If the Motion Picture Industry dies… Monty Python killed it!,88,8.611E+00,en,,false,A collection of Monty Python's Flying Circus skits from the first two seasons of their British TV series.,English,United Kingdom,"Columbia Pictures,Playboy Productions,Kettledrum Films,Python (Monty) Pictures Limited",Comedy
10538,Passenger 57,1992-11-06,15000000,44065653,Released,"He's an ex-cop with a bad mouth, a bad attitude, and a bad seat. For the terrorists on flight 163 . . . he's very bad news.",84,1.3374E+01,en,,false,"An infamous terrorist has evaded capture for a long time by being extremely clever and ruthless. Things get interesting when he hijacks a plane carrying famous security expert John Cutter, who isn't about to stand this sort of thing.",English,United States of America,Warner Bros. Pictures,"Action,Adventure,Thriller"
36362,King of Kings,1961-10-11,5037000,14483352,Released,"Of good and evil, of love and hate, of peace and war.",168,6.991E+00,en,,false,"Who is Jesus, and why does he impact all he meets? He is respected and reviled, emulated and accused, beloved, betrayed, and finally crucified. Yet that terrible fate would not be the end of the story.",English,United States of America,"Samuel Bronston Productions,Metro-Goldwyn-Mayer",Drama
23439,House of Usher,1960-06-21,270000,1450000,Released,Edgar Allan Poe's demonic tale of The Ungodly... The Evil House of Usher,79,6.841E+00,en,,false,"After a long journey, Philip arrives at the Usher mansion seeking his loved one, Madeline. Upon arriving, however, he discovers that Madeline and her brother Roderick Usher have been afflicted with a mysterious malady: Roderick's senses have become painfully acute, while Madeline has become catatonic. That evening, Roderick tells his guest of an old Usher family curse: any time there has been more than one Usher child, all of the siblings have gone insane and died horrible deaths. As the days wear on, the effects of the curse reach their terrifying climax.",English,United States of America,"Alta Vista Productions,American International Pictures","Horror,Thriller"
8488,Hitch,2005-02-11,70000000,368100420,Released,The cure for the common man.,118,1.6406E+01,en,,false,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",English,United States of America,"Columbia Pictures,Overbrook Entertainment,Sony Pictures","Comedy,Drama,Romance"
10431,War,2007-08-24,25000000,40452643,Released,Vengeance is the ultimate weapon.,103,1.5765E+01,en,,false,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?","English,广州话 / 廣州話,日本語,普通话","United States of America,Canada","Lionsgate,Mosaic Media Group,Fierce Entertainment,Current Entertainment,Rogue Films",Action
11423,Memories of Murder,2003-05-02,2800000,26000000,Released,The worst of them will stay with you... forever,131,1.7847E+01,ko,http://www.memoriesofmurder.com/,false,"1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.","한국어/조선말,English",South Korea,"CJ Entertainment,Muhan Investment,Sidus","Crime,Drama,Thriller"
343668,Kingsman: The Golden Circle,2017-09-20,104000000,410902662,Released,Reports of my death have been greatly exaggerated.,141,2.5259E+01,en,http://www.foxmovies.com/movies/kingsman-the-golden-circle,false,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.","svenska,English,Italiano","United Kingdom,United States of America","TSG Entertainment,Shangri-La Entertainment,Marv Films,20th Century Fox","Action,Adventure,Comedy"
196,Back to the Future Part III,1990-05-25,40000000,244527583,Released,They've saved the best trip for last... But this time they may have gone too far.,118,1.292E+01,en,http://www.backtothefuture.com/movies/backtothefuture3,false,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",English,United States of America,"Universal Pictures,Amblin Entertainment,U-Drive Productions","Adventure,Comedy,Science Fiction"
