id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
205587,The Judge,2014-10-08,50000000,83719388,Released,Defend your Honor.,141,1.64E+01,en,http://thejudgemovie.com/,false,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",English,United States of America,"Village Roadshow Pictures,Big Kid Pictures,Team Downey,Warner Bros. Pictures",Drama
16,Dancer in the Dark,2000-05-17,12800000,40031879,Released,You don't need eyes to see.,141,1.1692E+01,en,,false,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",English,"Argentina,Denmark,Finland,France,Germany,Iceland,Italy,Netherlands,Norway,Sweden,United Kingdom,United States of America","Lantia Cinema & Audiovisivi,Fine Line Features,Zentropa Entertainments,Danmarks Radio (DR),SVT Drama,ARTE,Memfis Film,France 3 Cinéma,Angel films,Constantin Film,Yle,Blind Spot Pictures,VPRO,Liberator Productions,Icelandic Film,Pain Unlimited GmbH Filmproduktion,Trust Film Svenska,Cinematograph A/S,What Else? B.V,Filmek A/S,Film4 Productions,Canal+,ARTE France Cinéma,Film i Väst,TV 1000 Sverige,Westdeutscher Rundfunk","Drama,Crime"
193756,Lone Survivor,2013-12-24,40000000,149295601,Released,Based on true acts of courage,121,1.4746E+01,en,http://www.lonesurvivorfilm.com,false,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.","English,پښتو",United States of America,"Emmett/Furla Films,Envision Entertainment,Film 44,Herrick Entertainment,Leverage,Spikings Entertainment,Single Berry,Closest to the Hole Productions","Action,Drama,War"
140300,Kung Fu Panda 3,2016-01-23,145000000,521170825,Released,Grab destiny by the rice dumplings.,95,1.631E+01,en,http://www.kungfupanda.com/,false,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",English,"China,United States of America","Pearl Studio,China Film Co.,DreamWorks Animation","Action,Adventure,Animation,Comedy,Family"
806,The Omen,2006-06-06,25000000,119188334,Released,A new generation of terror,110,1.3358E+01,en,http://www.theomenmovie.com/,false,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,English,United States of America,"11:11 Mediaworks,20th Century Fox",Horror
449176,"Love, Simon",2018-02-16,17000000,66316289,Released,He's done keeping his story straight.,110,1.7349E+01,en,https://LoveSimonMovie.com,false,Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,English,United States of America,"Temple Hill Entertainment,Fox 2000 Pictures,New Leaf Literary & Media,20th Century Fox,Twisted Media","Comedy,Drama,Romance"
68817,Footloose,2011-10-06,24000000,63543328,Released,There comes a time to cut loose,113,1.3755E+01,en,http://www.footloosemovie.com/,false,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.",English,United States of America,"Weston Pictures,Dylan Sellers Productions,Zadan / Meron Productions","Drama,Music,Romance"
6537,The Orphanage,2007-05-20,3400000,78638987,Released,A tale of love.  A story of horror.,105,1.2998E+01,es,,false,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",Español,Spain,"Telecinco Cinema,Rodar y Rodar","Horror,Drama,Thriller"
17130,Crossroads,2002-02-15,12000000,61141030,Released,Dreams change. Friends are forever,93,1.2493E+01,en,,false,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",English,United States of America,"Paramount,MTV Films","Action,Adventure,Comedy,Drama,Family,Music,Romance"
456048,The Humanity Bureau,2017-07-11,6000000,17544173,Released,In the near future our government will decide who is expendable.,94,1.6856E+01,en,http://mindseyepictures.com/?p=3091,false,In 2030 the world is in a permanent state of economic recession and facing serious environmental problems as a result of global warming.,English,United States of America,"Minds Eye Entertainment,VMI Worldwide,Bridgegate Pictures","Action,Science Fiction,Adventure"
15394,Owning Mahowny,2003-05-02,10000000,1271244,Released,To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,104,1.259E+01,en,,false,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.",English,"Canada,United Kingdom","Alliance Atlantis Communications,Natural Nylon Entertainment,Téléfilm Canada,Astral Media,The Canadian Film or Video Production Tax Credit (CPTC)","Crime,Drama,Thriller"
2067,Mission to Mars,2000-03-10,90000000,60874615,Released,Let There Be Life.,114,1.1644E+01,en,,false,"When contact is lost with the crew of the first Mars expedition, a rescue mission is launched to discover their fate.",English,United States of America,"Red Horizon Productions,Touchstone Pictures,Spyglass Entertainment,The Jacobson Company",Science Fiction
19898,Pandorum,2009-09-08,33000000,20645327,Released,Don't fear the end of the world. Fear what happens next.,108,1.3428E+01,en,http://www.pandorummovie.com/,false,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.","English,Tiếng Việt,Deutsch","Germany,United Kingdom","Impact Pictures,Constantin Film,Studio Babelsberg,Summit Entertainment","Action,Horror,Mystery,Science Fiction,Thriller"
333484,The Magnificent Seven,2016-09-14,90000000,162360636,Released,Justice has a number.,132,1.6238E+01,en,http://www.sonypictures.com/movies/themagnificentseven/,false,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",English,United States of America,"Escape Artists,Columbia Pictures,Village Roadshow Pictures,LStar Capital,Pin High Productions,Metro-Goldwyn-Mayer","Adventure,Action,Western"
82700,After Earth,2013-05-30,130000000,243843127,Released,"Danger is real, fear is a choice",100,1.4713E+01,en,,false,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",English,United States of America,"Columbia Pictures,Overbrook Entertainment,Blinding Edge Pictures,Sony Pictures","Science Fiction,Action,Adventure"
2288,Closer,2004-12-01,27000000,115505027,Released,"If you believe in love at first sight, you never stop looking.",104,1.2845E+01,en,,false,Two couples disintegrate when they begin destructive adulterous affairs with each other.,English,United States of America,Columbia Pictures,"Drama,Romance"
44048,Unstoppable,2010-11-04,100000000,167805466,Released,"1,000,000 Tons. 100,000 Lives. 100 Minutes.",98,1.3635E+01,en,,false,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania,  and proves to be unstoppable until a veteran engineer and young conductor risk their lives to try and stop it with a switch engine.",English,United States of America,"Prospect Park,Scott Free Productions,Firm Films,Millbrook Farm Productions,20th Century Fox","Action,Thriller"
